=== Agent Install Log ===
=== Agent Compile Log ===
=== Agent Error Log ===
[2021-09-23 20:10:35,515] CRITICAL: Unknown resource Cell (0, 1) |Resource | wood | 319 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (12, 21) |Resource | wood | 447 |Road: 0 |
[2021-09-23 20:10:37,102] CRITICAL: Unknown resource Cell (13, 9) |Resource | wood | 463 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (13, 10) |Resource | wood | 499 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (13, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (13, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (13, 21) |Resource | wood | 499 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (13, 22) |Resource | wood | 463 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (14, 10) |Resource | wood | 447 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (14, 11) |Resource | wood | 450 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (14, 12) |Resource | wood | 446 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (14, 19) |Resource | wood | 446 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (14, 20) |Resource | wood | 450 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (14, 21) |Resource | wood | 447 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (15, 10) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (15, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (15, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (15, 21) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (16, 12) |Resource | wood | 459 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (16, 19) |Resource | wood | 459 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (17, 13) |Resource | wood | 484 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (17, 18) |Resource | wood | 484 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (18, 14) |Resource | wood | 498 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (18, 17) |Resource | wood | 498 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (22, 0) |Resource | wood | 482 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (22, 1) |Resource | wood | 423 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (22, 30) |Resource | wood | 423 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (22, 31) |Resource | wood | 482 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (23, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (23, 1) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (23, 30) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (23, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (31, 8) |Resource | wood | 489 |Road: 0 |
[2021-09-23 20:10:37,103] CRITICAL: Unknown resource Cell (31, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,104] CRITICAL: Unknown resource Cell (31, 15) |Resource | wood | 498 |Road: 0 |
[2021-09-23 20:10:37,104] CRITICAL: Unknown resource Cell (31, 16) |Resource | wood | 498 |Road: 0 |
[2021-09-23 20:10:37,104] CRITICAL: Unknown resource Cell (31, 22) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,104] CRITICAL: Unknown resource Cell (31, 23) |Resource | wood | 489 |Road: 0 |
[2021-09-23 20:10:37,232] CRITICAL: Unknown resource Cell (0, 1) |Resource | wood | 447 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (0, 30) |Resource | wood | 447 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (1, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (1, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (4, 13) |Resource | wood | 490 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (4, 18) |Resource | wood | 490 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (5, 12) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (5, 13) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (5, 18) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (5, 19) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (6, 12) |Resource | wood | 490 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (6, 19) |Resource | wood | 490 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (7, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (7, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 540 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (8, 12) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (8, 19) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (8, 20) |Resource | wood | 540 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (8, 21) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (12, 10) |Resource | wood | 459 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (12, 21) |Resource | wood | 459 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (13, 9) |Resource | wood | 475 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (13, 10) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (13, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (13, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (13, 21) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (13, 22) |Resource | wood | 475 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (14, 10) |Resource | wood | 459 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (14, 11) |Resource | wood | 462 |Road: 0 |
[2021-09-23 20:10:37,233] CRITICAL: Unknown resource Cell (14, 12) |Resource | wood | 458 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (14, 19) |Resource | wood | 458 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (14, 20) |Resource | wood | 462 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (14, 21) |Resource | wood | 459 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (15, 10) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (15, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (15, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (15, 21) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (16, 12) |Resource | wood | 471 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (16, 19) |Resource | wood | 471 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (17, 13) |Resource | wood | 497 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (17, 18) |Resource | wood | 497 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (18, 14) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (18, 17) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (22, 0) |Resource | wood | 495 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (22, 1) |Resource | wood | 434 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (22, 30) |Resource | wood | 434 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (22, 31) |Resource | wood | 495 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (23, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (23, 1) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (23, 30) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (23, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (31, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (31, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (31, 15) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (31, 16) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (31, 22) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,234] CRITICAL: Unknown resource Cell (31, 23) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,367] CRITICAL: Unknown resource Cell (0, 1) |Resource | wood | 459 |Road: 0 |
[2021-09-23 20:10:37,367] CRITICAL: Unknown resource Cell (0, 30) |Resource | wood | 459 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (1, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (1, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (4, 13) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (4, 18) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (5, 12) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (5, 13) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (5, 18) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (5, 19) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (6, 12) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (6, 19) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (7, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (7, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 520 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (8, 12) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (8, 19) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (8, 20) |Resource | wood | 520 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (8, 21) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (12, 10) |Resource | wood | 471 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (12, 21) |Resource | wood | 471 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (13, 9) |Resource | wood | 487 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (13, 10) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (13, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (13, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (13, 21) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (13, 22) |Resource | wood | 487 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (14, 10) |Resource | wood | 471 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (14, 11) |Resource | wood | 474 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (14, 12) |Resource | wood | 470 |Road: 0 |
[2021-09-23 20:10:37,368] CRITICAL: Unknown resource Cell (14, 19) |Resource | wood | 470 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (14, 20) |Resource | wood | 474 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (14, 21) |Resource | wood | 471 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (15, 10) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (15, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (15, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (15, 21) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (16, 12) |Resource | wood | 483 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (16, 19) |Resource | wood | 483 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (17, 13) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (17, 18) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (18, 14) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (18, 17) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (22, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (22, 1) |Resource | wood | 445 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (22, 30) |Resource | wood | 445 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (22, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (23, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (23, 1) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (23, 30) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (23, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (31, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (31, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (31, 15) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (31, 16) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (31, 22) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,369] CRITICAL: Unknown resource Cell (31, 23) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,498] CRITICAL: Unknown resource Cell (0, 1) |Resource | wood | 471 |Road: 0 |
[2021-09-23 20:10:37,498] CRITICAL: Unknown resource Cell (0, 30) |Resource | wood | 471 |Road: 0 |
[2021-09-23 20:10:37,498] CRITICAL: Unknown resource Cell (1, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,498] CRITICAL: Unknown resource Cell (1, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,498] CRITICAL: Unknown resource Cell (4, 13) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,498] CRITICAL: Unknown resource Cell (4, 18) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,498] CRITICAL: Unknown resource Cell (5, 12) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,498] CRITICAL: Unknown resource Cell (5, 13) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,498] CRITICAL: Unknown resource Cell (5, 18) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,498] CRITICAL: Unknown resource Cell (5, 19) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,498] CRITICAL: Unknown resource Cell (6, 12) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,498] CRITICAL: Unknown resource Cell (6, 19) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,498] CRITICAL: Unknown resource Cell (7, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (7, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (8, 12) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (8, 19) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (8, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (8, 21) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (12, 10) |Resource | wood | 483 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (12, 21) |Resource | wood | 483 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (13, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (13, 10) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (13, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (13, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (13, 21) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (13, 22) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (14, 10) |Resource | wood | 483 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (14, 11) |Resource | wood | 486 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (14, 12) |Resource | wood | 482 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (14, 19) |Resource | wood | 482 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (14, 20) |Resource | wood | 486 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (14, 21) |Resource | wood | 483 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (15, 10) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (15, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (15, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (15, 21) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (16, 12) |Resource | wood | 496 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (16, 19) |Resource | wood | 496 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (17, 13) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (17, 18) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (18, 14) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,499] CRITICAL: Unknown resource Cell (18, 17) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (22, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (22, 1) |Resource | wood | 457 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (22, 30) |Resource | wood | 457 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (22, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (23, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (23, 1) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (23, 30) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (23, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (31, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (31, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (31, 15) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (31, 16) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (31, 22) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,500] CRITICAL: Unknown resource Cell (31, 23) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (0, 1) |Resource | wood | 483 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (0, 30) |Resource | wood | 483 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (1, 0) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (1, 31) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (4, 13) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (4, 18) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (5, 12) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (5, 13) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (5, 18) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (5, 19) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (6, 12) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (6, 19) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (7, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (7, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 492 |Road: 0 |
[2021-09-23 20:10:37,637] CRITICAL: Unknown resource Cell (8, 12) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (8, 19) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (8, 20) |Resource | wood | 492 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (8, 21) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (12, 10) |Resource | wood | 496 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (12, 21) |Resource | wood | 496 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (13, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (13, 10) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (13, 11) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (13, 20) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (13, 21) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:10:37,638] CRITICAL: Unknown resource Cell (13, 22) |Resource | wood | 500 |Road: 0 |
