=== Agent Install Log ===
=== Agent Compile Log ===
=== Agent Error Log ===
[2021-09-23 20:32:58,393] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 391 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,366] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 169 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 169 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,391] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 153 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 153 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,408] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,432] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,432] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,432] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,432] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,432] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,432] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,432] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 137 |Road: 0 |
[2021-09-23 20:33:00,433] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,433] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,433] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 137 |Road: 0 |
[2021-09-23 20:33:00,433] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,433] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,433] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,433] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,433] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,433] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 120 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 120 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,449] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,474] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,474] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 103 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 103 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,475] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 86 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 86 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,491] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 68 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 68 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,516] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 50 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 50 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,533] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,557] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,557] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 31 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 31 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,558] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,574] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,574] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (4, 4) |Resource | wood | 12 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (7, 4) |Resource | wood | 12 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,575] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,600] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,625] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,642] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,657] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,657] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,658] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,658] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,658] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,658] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,658] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,658] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,658] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,658] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,658] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,658] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,658] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,658] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,681] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,681] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,682] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,682] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,682] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,682] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,682] CRITICAL: Unknown resource Cell (5, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,682] CRITICAL: Unknown resource Cell (6, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,682] CRITICAL: Unknown resource Cell (8, 4) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:33:00,682] CRITICAL: Unknown resource Cell (9, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,682] CRITICAL: Unknown resource Cell (10, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,682] CRITICAL: Unknown resource Cell (10, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,682] CRITICAL: Unknown resource Cell (11, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,682] CRITICAL: Unknown resource Cell (11, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (0, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (0, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (1, 6) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (1, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (2, 7) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:33:00,698] CRITICAL: Unknown resource Cell (3, 4) |Resource | wood | 800 |Road: 0 |
