=== Agent Install Log ===
=== Agent Compile Log ===
=== Agent Error Log ===
[2021-09-23 20:09:44,767] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,449] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 68 |Road: 0 |
[2021-09-23 20:09:46,449] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,449] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,449] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,449] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,449] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,449] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,449] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,449] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 68 |Road: 0 |
[2021-09-23 20:09:46,449] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,449] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 68 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 50 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 50 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 50 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,478] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 50 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 31 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 31 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 31 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,506] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 31 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (2, 11) |Resource | wood | 12 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (3, 10) |Resource | wood | 12 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (8, 10) |Resource | wood | 12 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,540] CRITICAL: Unknown resource Cell (9, 11) |Resource | wood | 12 |Road: 0 |
[2021-09-23 20:09:46,568] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,568] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,568] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,568] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,568] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,568] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,568] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,568] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,568] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,568] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,595] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,595] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,596] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,596] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,596] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,596] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,596] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,596] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,596] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,596] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,622] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,622] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,622] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,622] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,623] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,623] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,623] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,623] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,623] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,623] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,645] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,645] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,645] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,645] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,645] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,645] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,645] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,645] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,645] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,645] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,671] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,671] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,671] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,672] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,672] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,672] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,672] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,672] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,672] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,672] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,700] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,700] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,700] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,700] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,700] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,700] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,700] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,700] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,700] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,700] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,721] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,721] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,721] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,721] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,721] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,721] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,721] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,721] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,721] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,721] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,748] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,748] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,749] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,749] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,749] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,749] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,749] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,749] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,749] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,749] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,775] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,775] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,775] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,775] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,775] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,775] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,776] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,776] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,776] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,776] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,796] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,796] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,796] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,796] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,796] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,796] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,797] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,797] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,797] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,797] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,824] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,824] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,824] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,824] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,824] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,824] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,824] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,824] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,824] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,824] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,846] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,846] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,846] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,846] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,846] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,846] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,846] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,846] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,846] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,846] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,872] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,872] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,872] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,872] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,872] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,872] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,872] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,872] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,872] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,872] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,893] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,893] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,893] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,893] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,893] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,893] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,894] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,894] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,894] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,894] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,915] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,915] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,915] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,915] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,915] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,915] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,915] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,915] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,915] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,915] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,942] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,942] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,942] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,942] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,942] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,942] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,942] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,942] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,942] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,942] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,964] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,964] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,964] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,964] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,964] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,964] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,964] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,964] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,964] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,964] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,986] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,986] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,986] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:46,986] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,986] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,986] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,986] CRITICAL: Unknown resource Cell (7, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,986] CRITICAL: Unknown resource Cell (8, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,986] CRITICAL: Unknown resource Cell (8, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:46,986] CRITICAL: Unknown resource Cell (8, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:47,012] CRITICAL: Unknown resource Cell (3, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,012] CRITICAL: Unknown resource Cell (3, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,012] CRITICAL: Unknown resource Cell (3, 11) |Resource | wood | 800 |Road: 0 |
[2021-09-23 20:09:47,012] CRITICAL: Unknown resource Cell (4, 8) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,012] CRITICAL: Unknown resource Cell (4, 9) |Resource | wood | 500 |Road: 0 |
[2021-09-23 20:09:47,012] CRITICAL: Unknown resource Cell (7, 8) |Resource | wood | 500 |Road: 0 |
